t	S	I	R
165.16	175.83	0.00980165	824.16
165.17	175.83	0.00979109	824.16
165.18	175.83	0.00978055	824.16
165.19	175.83	0.00977002	824.16
165.2	175.83	0.0097595	824.16
165.21	175.83	0.00974899	824.16
165.22	175.83	0.00973849	824.16
165.23	175.83	0.00972801	824.16
165.24	175.83	0.00971753	824.16
165.25	175.83	0.00970707	824.16
165.26	175.83	0.00969661	824.16
165.27	175.83	0.00968617	824.16
165.28	175.83	0.00967574	824.16
165.29	175.83	0.00966532	824.16
165.3	175.83	0.00965492	824.16
165.31	175.83	0.00964452	824.16
165.32	175.83	0.00963414	824.16
165.33	175.83	0.00962376	824.16
165.34	175.83	0.0096134	824.16
165.35	175.83	0.00960305	824.16
165.36	175.83	0.00959271	824.16
165.37	175.83	0.00958238	824.16
165.38	175.83	0.00957206	824.16
165.39	175.83	0.00956175	824.16
165.4	175.83	0.00955146	824.16
165.41	175.83	0.00954117	824.16
165.42	175.83	0.0095309	824.16
165.43	175.83	0.00952064	824.16
165.44	175.83	0.00951038	824.16
165.45	175.83	0.00950014	824.16
165.46	175.83	0.00948991	824.16
165.47	175.83	0.00947969	824.16
165.48	175.83	0.00946949	824.16
165.49	175.83	0.00945929	824.16
165.5	175.83	0.0094491	824.16
165.51	175.83	0.00943893	824.16
165.52	175.83	0.00942877	824.16
165.53	175.83	0.00941861	824.16
165.54	175.83	0.00940847	824.16
165.55	175.83	0.00939834	824.16
165.56	175.83	0.00938822	824.16
165.57	175.83	0.00937811	824.16
165.58	175.83	0.00936801	824.16
165.59	175.83	0.00935793	824.16
165.6	175.83	0.00934785	824.16
165.61	175.83	0.00933778	824.16
165.62	175.83	0.00932773	824.16
165.63	175.83	0.00931768	824.16
165.64	175.83	0.00930765	824.16
165.65	175.83	0.00929763	824.161
165.66	175.83	0.00928762	824.161
165.67	175.83	0.00927762	824.161
165.68	175.83	0.00926763	824.161
165.69	175.83	0.00925765	824.161
165.7	175.83	0.00924768	824.161
165.71	175.83	0.00923772	824.161
165.72	175.83	0.00922777	824.161
165.73	175.83	0.00921784	824.161
165.74	175.83	0.00920791	824.161
165.75	175.83	0.009198	824.161
165.76	175.83	0.00918809	824.161
165.77	175.83	0.0091782	824.161
165.78	175.83	0.00916832	824.161
165.79	175.83	0.00915844	824.161
165.8	175.83	0.00914858	824.161
165.81	175.83	0.00913873	824.161
165.82	175.83	0.00912889	824.161
165.83	175.83	0.00911906	824.161
165.84	175.83	0.00910924	824.161
165.85	175.83	0.00909943	824.161
165.86	175.83	0.00908963	824.161
165.87	175.83	0.00907985	824.161
165.88	175.83	0.00907007	824.161
165.89	175.83	0.0090603	824.161
165.9	175.83	0.00905055	824.161
165.91	175.83	0.0090408	824.161
165.92	175.83	0.00903107	824.161
165.93	175.83	0.00902134	824.161
165.94	175.83	0.00901163	824.161
165.95	175.83	0.00900192	824.161
165.96	175.83	0.00899223	824.161
165.97	175.83	0.00898255	824.161
165.98	175.83	0.00897288	824.161
165.99	175.83	0.00896321	824.161
166	175.83	0.00895356	824.161
166.01	175.83	0.00894328	824.161
166.02	175.83	0.00893301	824.161
166.03	175.83	0.00892276	824.161
166.04	175.83	0.00891251	824.161
166.05	175.83	0.00890228	824.161
166.06	175.83	0.00889205	824.161
166.07	175.83	0.00888184	824.161
166.08	175.83	0.00887165	824.161
166.09	175.83	0.00886146	824.161
166.1	175.83	0.00885128	824.161
166.11	175.83	0.00884112	824.161
166.12	175.83	0.00883097	824.161
166.13	175.83	0.00882083	824.161
166.14	175.83	0.0088107	824.161
166.15	175.83	0.00880058	824.161
166.16	175.83	0.00879048	824.161
166.17	175.83	0.00878038	824.161
166.18	175.83	0.0087703	824.161
166.19	175.83	0.00876023	824.161
166.2	175.83	0.00875017	824.161
166.21	175.83	0.00874013	824.161
166.22	175.83	0.00873009	824.161
166.23	175.83	0.00872007	824.161
166.24	175.83	0.00871005	824.161
166.25	175.83	0.00870005	824.161
166.26	175.83	0.00869006	824.161
166.27	175.83	0.00868008	824.161
166.28	175.83	0.00867012	824.161
166.29	175.83	0.00866016	824.161
166.3	175.83	0.00865022	824.161
166.31	175.83	0.00864029	824.161
166.32	175.83	0.00863036	824.161
166.33	175.83	0.00862045	824.161
166.34	175.83	0.00861056	824.161
166.35	175.83	0.00860067	824.161
166.36	175.83	0.00859079	824.161
166.37	175.83	0.00858093	824.161
166.38	175.83	0.00857108	824.161
166.39	175.83	0.00856123	824.161
166.4	175.83	0.0085514	824.161
166.41	175.83	0.00854159	824.161
166.42	175.83	0.00853178	824.161
166.43	175.83	0.00852198	824.161
166.44	175.83	0.0085122	824.161
166.45	175.83	0.00850242	824.161
166.46	175.83	0.00849266	824.161
166.47	175.83	0.00848291	824.161
166.48	175.83	0.00847317	824.161
166.49	175.83	0.00846344	824.161
166.5	175.83	0.00845372	824.162
166.51	175.83	0.00844401	824.162
166.52	175.83	0.00843432	824.162
166.53	175.83	0.00842463	824.162
166.54	175.83	0.00841496	824.162
166.55	175.83	0.0084053	824.162
166.56	175.83	0.00839565	824.162
166.57	175.83	0.008386	824.162
166.58	175.83	0.00837638	824.162
166.59	175.83	0.00836676	824.162
166.6	175.83	0.00835715	824.162
166.61	175.83	0.00834755	824.162
166.62	175.83	0.00833797	824.162
166.63	175.83	0.0083284	824.162
166.64	175.83	0.00831883	824.162
166.65	175.83	0.00830928	824.162
166.66	175.83	0.00829974	824.162
166.67	175.83	0.00829021	824.162
166.68	175.83	0.00828069	824.162
166.69	175.83	0.00827118	824.162
166.7	175.83	0.00826168	824.162
166.71	175.83	0.0082522	824.162
166.72	175.83	0.00824272	824.162
166.73	175.83	0.00823326	824.162
166.74	175.83	0.0082238	824.162
166.75	175.83	0.00821436	824.162
166.76	175.83	0.00820493	824.162
166.77	175.83	0.00819551	824.162
166.78	175.83	0.0081861	824.162
166.79	175.83	0.0081767	824.162
166.8	175.83	0.00816731	824.162
166.81	175.83	0.00815793	824.162
166.82	175.83	0.00814856	824.162
166.83	175.83	0.00813921	824.162
166.84	175.83	0.00812986	824.162
166.85	175.83	0.00812053	824.162
166.86	175.83	0.0081112	824.162
166.87	175.83	0.00810189	824.162
166.88	175.83	0.00809259	824.162
166.89	175.83	0.00808329	824.162
166.9	175.83	0.00807401	824.162
166.91	175.83	0.00806474	824.162
166.92	175.83	0.00805548	824.162
166.93	175.83	0.00804623	824.162
166.94	175.83	0.00803699	824.162
166.95	175.83	0.00802776	824.162
166.96	175.83	0.00801855	824.162
166.97	175.83	0.00800934	824.162
166.98	175.83	0.00800014	824.162
166.99	175.83	0.00799096	824.162
167	175.83	0.00798178	824.162
167.01	175.83	0.00797247	824.162
167.02	175.83	0.00796318	824.162
167.03	175.83	0.00795389	824.162
167.04	175.83	0.00794462	824.162
167.05	175.83	0.00793536	824.162
167.06	175.83	0.0079261	824.162
167.07	175.83	0.00791686	824.162
167.08	175.83	0.00790763	824.162
167.09	175.83	0.00789841	824.162
167.1	175.83	0.0078892	824.162
167.11	175.83	0.00788	824.162
167.12	175.83	0.00787081	824.162
167.13	175.83	0.00786164	824.162
167.14	175.83	0.00785247	824.162
167.15	175.83	0.00784331	824.162
167.16	175.83	0.00783417	824.162
167.17	175.83	0.00782504	824.162
167.18	175.83	0.00781591	824.162
167.19	175.83	0.0078068	824.162
167.2	175.83	0.0077977	824.162
167.21	175.83	0.0077886	824.162
167.22	175.83	0.00777952	824.162
167.23	175.83	0.00777045	824.162
167.24	175.83	0.00776139	824.162
167.25	175.83	0.00775234	824.162
167.26	175.83	0.0077433	824.162
167.27	175.83	0.00773427	824.162
167.28	175.83	0.00772526	824.162
167.29	175.83	0.00771625	824.162
167.3	175.83	0.00770725	824.162
167.31	175.83	0.00769826	824.162
167.32	175.83	0.00768929	824.162
167.33	175.83	0.00768032	824.162
167.34	175.83	0.00767137	824.162
167.35	175.83	0.00766242	824.162
167.36	175.83	0.00765349	824.162
167.37	175.83	0.00764457	824.162
167.38	175.83	0.00763565	824.162
167.39	175.83	0.00762675	824.162
167.4	175.83	0.00761786	824.163
167.41	175.83	0.00760897	824.163
167.42	175.83	0.0076001	824.163
167.43	175.83	0.00759124	824.163
167.44	175.83	0.00758239	824.163
167.45	175.83	0.00757355	824.163
167.46	175.83	0.00756472	824.163
167.47	175.83	0.0075559	824.163
167.48	175.83	0.00754709	824.163
167.49	175.83	0.00753829	824.163
167.5	175.83	0.0075295	824.163
167.51	175.83	0.00752072	824.163
167.52	175.83	0.00751195	824.163
167.53	175.83	0.00750319	824.163
167.54	175.83	0.00749444	824.163
167.55	175.83	0.0074857	824.163
167.56	175.83	0.00747698	824.163
167.57	175.83	0.00746826	824.163
167.58	175.83	0.00745955	824.163
167.59	175.83	0.00745085	824.163
167.6	175.83	0.00744216	824.163
167.61	175.83	0.00743349	824.163
167.62	175.83	0.00742482	824.163
167.63	175.83	0.00741616	824.163
167.64	175.83	0.00740752	824.163
167.65	175.83	0.00739888	824.163
167.66	175.83	0.00739025	824.163
167.67	175.83	0.00738163	824.163
167.68	175.83	0.00737303	824.163
167.69	175.83	0.00736443	824.163
167.7	175.83	0.00735584	824.163
167.71	175.83	0.00734727	824.163
167.72	175.83	0.0073387	824.163
167.73	175.83	0.00733014	824.163
167.74	175.83	0.0073216	824.163
167.75	175.83	0.00731306	824.163
167.76	175.83	0.00730453	824.163
167.77	175.83	0.00729602	824.163
167.78	175.83	0.00728751	824.163
167.79	175.83	0.00727901	824.163
167.8	175.83	0.00727052	824.163
167.81	175.83	0.00726205	824.163
167.82	175.83	0.00725358	824.163
167.83	175.83	0.00724512	824.163
167.84	175.83	0.00723668	824.163
167.85	175.83	0.00722824	824.163
167.86	175.83	0.00721981	824.163
167.87	175.83	0.00721139	824.163
167.88	175.83	0.00720298	824.163
167.89	175.83	0.00719458	824.163
167.9	175.83	0.0071862	824.163
167.91	175.83	0.00717782	824.163
167.92	175.83	0.00716945	824.163
167.93	175.83	0.00716109	824.163
167.94	175.83	0.00715274	824.163
167.95	175.83	0.0071444	824.163
167.96	175.83	0.00713607	824.163
167.97	175.83	0.00712775	824.163
167.98	175.83	0.00711944	824.163
167.99	175.83	0.00711114	824.163
168	175.83	0.00710284	824.163
168.01	175.83	0.00709436	824.163
168.02	175.83	0.00708589	824.163
168.03	175.83	0.00707743	824.163
168.04	175.83	0.00706898	824.163
168.05	175.83	0.00706054	824.163
168.06	175.83	0.00705211	824.163
168.07	175.83	0.00704369	824.163
168.08	175.83	0.00703528	824.163
168.09	175.83	0.00702688	824.163
168.1	175.83	0.00701849	824.163
168.11	175.83	0.00701011	824.163
168.12	175.83	0.00700174	824.163
168.13	175.83	0.00699338	824.163
168.14	175.83	0.00698503	824.163
168.15	175.83	0.00697669	824.163
168.16	175.83	0.00696835	824.163
168.17	175.83	0.00696003	824.163
168.18	175.83	0.00695172	824.163
168.19	175.83	0.00694342	824.163
168.2	175.83	0.00693513	824.163
168.21	175.83	0.00692685	824.163
168.22	175.83	0.00691858	824.163
168.23	175.83	0.00691032	824.163
168.24	175.83	0.00690207	824.163
168.25	175.83	0.00689383	824.163
168.26	175.83	0.0068856	824.163
168.27	175.83	0.00687737	824.163
168.28	175.83	0.00686916	824.163
168.29	175.83	0.00686096	824.163
168.3	175.83	0.00685277	824.163
168.31	175.83	0.00684459	824.163
168.32	175.83	0.00683641	824.163
168.33	175.83	0.00682825	824.163
168.34	175.83	0.0068201	824.163
168.35	175.83	0.00681195	824.163
168.36	175.83	0.00680382	824.163
168.37	175.83	0.00679569	824.163
168.38	175.83	0.00678758	824.163
168.39	175.83	0.00677948	824.163
168.4	175.83	0.00677138	824.163
168.41	175.83	0.0067633	824.164
168.42	175.83	0.00675522	824.164
168.43	175.83	0.00674715	824.164
168.44	175.83	0.0067391	824.164
168.45	175.83	0.00673105	824.164
168.46	175.83	0.00672301	824.164
168.47	175.83	0.00671499	824.164
168.48	175.83	0.00670697	824.164
168.49	175.83	0.00669896	824.164
168.5	175.83	0.00669096	824.164
168.51	175.83	0.00668297	824.164
168.52	175.83	0.00667499	824.164
168.53	175.83	0.00666702	824.164
168.54	175.83	0.00665906	824.164
168.55	175.83	0.00665111	824.164
168.56	175.83	0.00664317	824.164
168.57	175.83	0.00663524	824.164
168.58	175.83	0.00662731	824.164
168.59	175.83	0.0066194	824.164
168.6	175.83	0.0066115	824.164
168.61	175.83	0.0066036	824.164
168.62	175.83	0.00659572	824.164
168.63	175.83	0.00658784	824.164
168.64	175.83	0.00657997	824.164
168.65	175.83	0.00657212	824.164
168.66	175.83	0.00656427	824.164
168.67	175.83	0.00655643	824.164
168.68	175.83	0.0065486	824.164
168.69	175.83	0.00654078	824.164
168.7	175.83	0.00653297	824.164
168.71	175.83	0.00652517	824.164
168.72	175.83	0.00651738	824.164
168.73	175.83	0.0065096	824.164
168.74	175.83	0.00650183	824.164
168.75	175.83	0.00649406	824.164
168.76	175.83	0.00648631	824.164
168.77	175.83	0.00647857	824.164
168.78	175.83	0.00647083	824.164
168.79	175.83	0.0064631	824.164
168.8	175.83	0.00645539	824.164
168.81	175.83	0.00644768	824.164
168.82	175.83	0.00643998	824.164
168.83	175.83	0.00643229	824.164
168.84	175.83	0.00642461	824.164
168.85	175.83	0.00641694	824.164
168.86	175.83	0.00640928	824.164
168.87	175.83	0.00640162	824.164
168.88	175.83	0.00639398	824.164
168.89	175.83	0.00638634	824.164
168.9	175.83	0.00637872	824.164
168.91	175.83	0.0063711	824.164
168.92	175.83	0.0063635	824.164
168.93	175.83	0.0063559	824.164
168.94	175.83	0.00634831	824.164
168.95	175.83	0.00634073	824.164
168.96	175.83	0.00633316	824.164
168.97	175.83	0.00632559	824.164
168.98	175.83	0.00631804	824.164
168.99	175.83	0.0063105	824.164
169	175.83	0.00630296	824.164
169.01	175.83	0.00629537	824.164
169.02	175.83	0.00628778	824.164
169.03	175.83	0.0062802	824.164
169.04	175.83	0.00627264	824.164
169.05	175.83	0.00626508	824.164
169.06	175.83	0.00625753	824.164
169.07	175.83	0.00624999	824.164
169.08	175.83	0.00624246	824.164
169.09	175.83	0.00623493	824.164
169.1	175.83	0.00622742	824.164
169.11	175.83	0.00621992	824.164
169.12	175.83	0.00621242	824.164
169.13	175.83	0.00620494	824.164
169.14	175.83	0.00619746	824.164
169.15	175.83	0.00618999	824.164
169.16	175.83	0.00618253	824.164
169.17	175.83	0.00617508	824.164
169.18	175.83	0.00616764	824.164
169.19	175.83	0.00616021	824.164
169.2	175.83	0.00615279	824.164
169.21	175.83	0.00614537	824.164
169.22	175.83	0.00613797	824.164
169.23	175.83	0.00613057	824.164
169.24	175.83	0.00612318	824.164
169.25	175.83	0.0061158	824.164
169.26	175.83	0.00610844	824.164
169.27	175.83	0.00610107	824.164
169.28	175.83	0.00609372	824.164
169.29	175.83	0.00608638	824.164
169.3	175.83	0.00607905	824.164
169.31	175.83	0.00607172	824.164
169.32	175.83	0.0060644	824.164
169.33	175.83	0.0060571	824.164
169.34	175.83	0.0060498	824.164
169.35	175.83	0.00604251	824.164
169.36	175.83	0.00603523	824.164
169.37	175.83	0.00602795	824.164
169.38	175.83	0.00602069	824.164
169.39	175.83	0.00601343	824.164
169.4	175.83	0.00600619	824.164
169.41	175.83	0.00599895	824.164
169.42	175.83	0.00599172	824.164
169.43	175.83	0.0059845	824.164
169.44	175.83	0.00597729	824.164
169.45	175.83	0.00597009	824.164
169.46	175.83	0.00596289	824.164
169.47	175.83	0.00595571	824.164
169.48	175.83	0.00594853	824.164
169.49	175.83	0.00594136	824.164
169.5	175.83	0.0059342	824.164
169.51	175.83	0.00592705	824.164
169.52	175.83	0.00591991	824.164
169.53	175.83	0.00591278	824.164
169.54	175.83	0.00590565	824.165
169.55	175.83	0.00589854	824.165
169.56	175.83	0.00589143	824.165
169.57	175.83	0.00588433	824.165
169.58	175.83	0.00587724	824.165
169.59	175.83	0.00587016	824.165
169.6	175.83	0.00586308	824.165
169.61	175.83	0.00585602	824.165
169.62	175.83	0.00584896	824.165
169.63	175.83	0.00584191	824.165
169.64	175.83	0.00583487	824.165
169.65	175.83	0.00582784	824.165
169.66	175.83	0.00582082	824.165
169.67	175.83	0.00581381	824.165
169.68	175.83	0.0058068	824.165
169.69	175.83	0.0057998	824.165
169.7	175.83	0.00579281	824.165
169.71	175.83	0.00578583	824.165
169.72	175.83	0.00577886	824.165
169.73	175.83	0.0057719	824.165
169.74	175.83	0.00576494	824.165
169.75	175.83	0.005758	824.165
169.76	175.83	0.00575106	824.165
169.77	175.83	0.00574413	824.165
169.78	175.83	0.00573721	824.165
169.79	175.83	0.00573029	824.165
169.8	175.83	0.00572339	824.165
169.81	175.83	0.00571649	824.165
169.82	175.83	0.0057096	824.165
169.83	175.83	0.00570272	824.165
169.84	175.83	0.00569585	824.165
169.85	175.83	0.00568899	824.165
169.86	175.83	0.00568213	824.165
169.87	175.83	0.00567528	824.165
169.88	175.83	0.00566845	824.165
169.89	175.83	0.00566161	824.165
169.9	175.83	0.00565479	824.165
169.91	175.83	0.00564798	824.165
169.92	175.83	0.00564117	824.165
169.93	175.83	0.00563437	824.165
169.94	175.83	0.00562759	824.165
169.95	175.83	0.0056208	824.165
169.96	175.83	0.00561403	824.165
169.97	175.83	0.00560727	824.165
169.98	175.83	0.00560051	824.165
169.99	175.83	0.00559376	824.165
170	175.83	0.00558702	824.165
170.01	175.83	0.00558043	824.165
170.02	175.83	0.00557386	824.165
170.03	175.83	0.00556728	824.165
170.04	175.83	0.00556072	824.165
170.05	175.83	0.00555417	824.165
170.06	175.83	0.00554762	824.165
170.07	175.83	0.00554108	824.165
170.08	175.83	0.00553455	824.165
170.09	175.83	0.00552802	824.165
170.1	175.83	0.00552151	824.165
170.11	175.83	0.005515	824.165
170.12	175.83	0.0055085	824.165
170.13	175.83	0.005502	824.165
170.14	175.83	0.00549552	824.165
170.15	175.83	0.00548904	824.165
170.16	175.83	0.00548257	824.165
170.17	175.83	0.0054761	824.165
170.18	175.83	0.00546965	824.165
170.19	175.83	0.0054632	824.165
170.2	175.83	0.00545676	824.165
170.21	175.83	0.00545033	824.165
170.22	175.83	0.0054439	824.165
170.23	175.83	0.00543748	824.165
170.24	175.83	0.00543107	824.165
170.25	175.83	0.00542467	824.165
170.26	175.83	0.00541828	824.165
170.27	175.83	0.00541189	824.165
170.28	175.83	0.00540551	824.165
170.29	175.83	0.00539914	824.165
170.3	175.83	0.00539277	824.165
170.31	175.83	0.00538642	824.165
170.32	175.83	0.00538007	824.165
170.33	175.83	0.00537372	824.165
170.34	175.83	0.00536739	824.165
170.35	175.83	0.00536106	824.165
170.36	175.83	0.00535474	824.165
170.37	175.83	0.00534843	824.165
170.38	175.83	0.00534212	824.165
170.39	175.83	0.00533583	824.165
170.4	175.83	0.00532954	824.165
170.41	175.83	0.00532325	824.165
170.42	175.83	0.00531698	824.165
170.43	175.83	0.00531071	824.165
170.44	175.83	0.00530445	824.165
170.45	175.829	0.0052982	824.165
170.46	175.829	0.00529195	824.165
170.47	175.829	0.00528571	824.165
170.48	175.829	0.00527948	824.165
170.49	175.829	0.00527326	824.165
170.5	175.829	0.00526704	824.165
170.51	175.829	0.00526083	824.165
170.52	175.829	0.00525463	824.165
170.53	175.829	0.00524844	824.165
170.54	175.829	0.00524225	824.165
170.55	175.829	0.00523607	824.165
170.56	175.829	0.0052299	824.165
170.57	175.829	0.00522373	824.165
170.58	175.829	0.00521757	824.165
170.59	175.829	0.00521142	824.165
170.6	175.829	0.00520528	824.165
170.61	175.829	0.00519914	824.165
170.62	175.829	0.00519301	824.165
170.63	175.829	0.00518689	824.165
170.64	175.829	0.00518078	824.165
170.65	175.829	0.00517467	824.165
170.66	175.829	0.00516857	824.165
170.67	175.829	0.00516248	824.165
170.68	175.829	0.00515639	824.165
170.69	175.829	0.00515031	824.165
170.7	175.829	0.00514424	824.165
170.71	175.829	0.00513818	824.165
170.72	175.829	0.00513212	824.165
170.73	175.829	0.00512607	824.165
170.74	175.829	0.00512003	824.165
170.75	175.829	0.00511399	824.165
170.76	175.829	0.00510796	824.165
170.77	175.829	0.00510194	824.165
170.78	175.829	0.00509593	824.165
170.79	175.829	0.00508992	824.165
170.8	175.829	0.00508392	824.165
170.81	175.829	0.00507793	824.165
170.82	175.829	0.00507194	824.165
170.83	175.829	0.00506596	824.165
170.84	175.829	0.00505999	824.165
170.85	175.829	0.00505402	824.165
170.86	175.829	0.00504807	824.165
170.87	175.829	0.00504211	824.165
170.88	175.829	0.00503617	824.166
170.89	175.829	0.00503023	824.166
170.9	175.829	0.0050243	824.166
170.91	175.829	0.00501838	824.166
170.92	175.829	0.00501246	824.166
170.93	175.829	0.00500656	824.166
170.94	175.829	0.00500065	824.166
170.95	175.829	0.00499476	824.166
170.96	175.829	0.00498887	824.166
170.97	175.829	0.00498299	824.166
170.98	175.829	0.00497712	824.166
170.99	175.829	0.00497125	824.166
171	175.829	0.00496539	824.166
171.01	175.829	0.00495988	824.166
171.02	175.829	0.00495439	824.166
171.03	175.829	0.00494889	824.166
171.04	175.829	0.00494341	824.166
171.05	175.829	0.00493793	824.166
171.06	175.829	0.00493246	824.166
171.07	175.829	0.00492699	824.166
171.08	175.829	0.00492153	824.166
171.09	175.829	0.00491607	824.166
171.1	175.829	0.00491062	824.166
171.11	175.829	0.00490518	824.166
171.12	175.829	0.00489974	824.166
171.13	175.829	0.00489431	824.166
171.14	175.829	0.00488889	824.166
171.15	175.829	0.00488347	824.166
171.16	175.829	0.00487805	824.166
171.17	175.829	0.00487265	824.166
171.18	175.829	0.00486724	824.166
171.19	175.829	0.00486185	824.166
171.2	175.829	0.00485646	824.166
171.21	175.829	0.00485108	824.166
171.22	175.829	0.0048457	824.166
171.23	175.829	0.00484033	824.166
171.24	175.829	0.00483496	824.166
171.25	175.829	0.0048296	824.166
171.26	175.829	0.00482425	824.166
171.27	175.829	0.0048189	824.166
171.28	175.829	0.00481356	824.166
171.29	175.829	0.00480823	824.166
171.3	175.829	0.0048029	824.166
171.31	175.829	0.00479757	824.166
171.32	175.829	0.00479225	824.166
171.33	175.829	0.00478694	824.166
171.34	175.829	0.00478164	824.166
171.35	175.829	0.00477634	824.166
171.36	175.829	0.00477104	824.166
171.37	175.829	0.00476575	824.166
171.38	175.829	0.00476047	824.166
171.39	175.829	0.00475519	824.166
171.4	175.829	0.00474992	824.166
171.41	175.829	0.00474466	824.166
171.42	175.829	0.0047394	824.166
171.43	175.829	0.00473415	824.166
171.44	175.829	0.0047289	824.166
171.45	175.829	0.00472366	824.166
171.46	175.829	0.00471842	824.166
171.47	175.829	0.00471319	824.166
171.48	175.829	0.00470797	824.166
171.49	175.829	0.00470275	824.166
171.5	175.829	0.00469753	824.166
171.51	175.829	0.00469233	824.166
171.52	175.829	0.00468713	824.166
171.53	175.829	0.00468193	824.166
171.54	175.829	0.00467674	824.166
171.55	175.829	0.00467156	824.166
171.56	175.829	0.00466638	824.166
171.57	175.829	0.00466121	824.166
171.58	175.829	0.00465604	824.166
171.59	175.829	0.00465088	824.166
171.6	175.829	0.00464572	824.166
171.61	175.829	0.00464057	824.166
171.62	175.829	0.00463543	824.166
171.63	175.829	0.00463029	824.166
171.64	175.829	0.00462516	824.166
171.65	175.829	0.00462003	824.166
171.66	175.829	0.00461491	824.166
171.67	175.829	0.00460979	824.166
171.68	175.829	0.00460469	824.166
171.69	175.829	0.00459958	824.166
171.7	175.829	0.00459448	824.166
171.71	175.829	0.00458939	824.166
171.72	175.829	0.0045843	824.166
171.73	175.829	0.00457922	824.166
171.74	175.829	0.00457415	824.166
171.75	175.829	0.00456907	824.166
171.76	175.829	0.00456401	824.166
171.77	175.829	0.00455895	824.166
171.78	175.829	0.0045539	824.166
171.79	175.829	0.00454885	824.166
171.8	175.829	0.00454381	824.166
171.81	175.829	0.00453877	824.166
171.82	175.829	0.00453374	824.166
171.83	175.829	0.00452871	824.166
171.84	175.829	0.00452369	824.166
171.85	175.829	0.00451868	824.166
171.86	175.829	0.00451367	824.166
171.87	175.829	0.00450867	824.166
171.88	175.829	0.00450367	824.166
171.89	175.829	0.00449868	824.166
171.9	175.829	0.00449369	824.166
171.91	175.829	0.00448871	824.166
171.92	175.829	0.00448374	824.166
171.93	175.829	0.00447877	824.166
171.94	175.829	0.0044738	824.166
171.95	175.829	0.00446884	824.166
171.96	175.829	0.00446389	824.166
171.97	175.829	0.00445894	824.166
171.98	175.829	0.004454	824.166
171.99	175.829	0.00444906	824.166
172	175.829	0.00444413	824.166
172.01	175.829	0.00443946	824.166
172.02	175.829	0.00443481	824.166
172.03	175.829	0.00443015	824.166
172.04	175.829	0.0044255	824.166
172.05	175.829	0.00442086	824.166
172.06	175.829	0.00441622	824.166
172.07	175.829	0.00441158	824.166
172.08	175.829	0.00440695	824.166
172.09	175.829	0.00440233	824.166
172.1	175.829	0.00439771	824.166
172.11	175.829	0.00439309	824.166
172.12	175.829	0.00438848	824.166
172.13	175.829	0.00438387	824.166
172.14	175.829	0.00437927	824.166
172.15	175.829	0.00437468	824.166
172.16	175.829	0.00437009	824.166
172.17	175.829	0.0043655	824.166
172.18	175.829	0.00436092	824.166
172.19	175.829	0.00435634	824.166
172.2	175.829	0.00435177	824.166
172.21	175.829	0.0043472	824.166
172.22	175.829	0.00434264	824.166
172.23	175.829	0.00433808	824.166
172.24	175.829	0.00433353	824.166
172.25	175.829	0.00432898	824.166
172.26	175.829	0.00432444	824.166
172.27	175.829	0.0043199	824.166
172.28	175.829	0.00431537	824.166
172.29	175.829	0.00431084	824.166
172.3	175.829	0.00430631	824.166
172.31	175.829	0.00430179	824.166
172.32	175.829	0.00429728	824.166
172.33	175.829	0.00429277	824.166
172.34	175.829	0.00428826	824.166
172.35	175.829	0.00428376	824.166
172.36	175.829	0.00427927	824.166
172.37	175.829	0.00427477	824.166
172.38	175.829	0.00427029	824.166
172.39	175.829	0.00426581	824.166
172.4	175.829	0.00426133	824.166
172.41	175.829	0.00425686	824.166
172.42	175.829	0.00425239	824.166
172.43	175.829	0.00424793	824.166
172.44	175.829	0.00424347	824.166
172.45	175.829	0.00423901	824.166
172.46	175.829	0.00423457	824.166
172.47	175.829	0.00423012	824.166
172.48	175.829	0.00422568	824.166
172.49	175.829	0.00422125	824.166
172.5	175.829	0.00421682	824.166
172.51	175.829	0.00421239	824.166
172.52	175.829	0.00420797	824.166
172.53	175.829	0.00420355	824.166
172.54	175.829	0.00419914	824.166
172.55	175.829	0.00419473	824.166
172.56	175.829	0.00419033	824.166
172.57	175.829	0.00418593	824.167
172.58	175.829	0.00418154	824.167
172.59	175.829	0.00417715	824.167
172.6	175.829	0.00417277	824.167
172.61	175.829	0.00416839	824.167
172.62	175.829	0.00416401	824.167
172.63	175.829	0.00415964	824.167
172.64	175.829	0.00415528	824.167
172.65	175.829	0.00415092	824.167
172.66	175.829	0.00414656	824.167
172.67	175.829	0.00414221	824.167
172.68	175.829	0.00413786	824.167
172.69	175.829	0.00413352	824.167
172.7	175.829	0.00412918	824.167
172.71	175.829	0.00412485	824.167
172.72	175.829	0.00412052	824.167
172.73	175.829	0.00411619	824.167
172.74	175.829	0.00411187	824.167
172.75	175.829	0.00410756	824.167
172.76	175.829	0.00410325	824.167
172.77	175.829	0.00409894	824.167
172.78	175.829	0.00409464	824.167
172.79	175.829	0.00409034	824.167
172.8	175.829	0.00408605	824.167
172.81	175.829	0.00408176	824.167
172.82	175.829	0.00407748	824.167
172.83	175.829	0.0040732	824.167
172.84	175.829	0.00406892	824.167
172.85	175.829	0.00406465	824.167
172.86	175.829	0.00406039	824.167
172.87	175.829	0.00405612	824.167
172.88	175.829	0.00405187	824.167
172.89	175.829	0.00404761	824.167
172.9	175.829	0.00404337	824.167
172.91	175.829	0.00403912	824.167
172.92	175.829	0.00403488	824.167
172.93	175.829	0.00403065	824.167
