t	S	I	R
69.78	467.488	152.863	379.648
69.79	467.346	152.853	379.801
69.8	467.203	152.843	379.954
69.81	467.06	152.833	380.107
69.82	466.917	152.823	380.26
69.83	466.774	152.813	380.412
69.84	466.632	152.803	380.565
69.85	466.489	152.793	380.718
69.86	466.347	152.783	380.871
69.87	466.204	152.772	381.024
69.88	466.062	152.762	381.176
69.89	465.919	152.752	381.329
69.9	465.777	152.741	381.482
69.91	465.635	152.731	381.635
69.92	465.492	152.72	381.787
69.93	465.35	152.71	381.94
69.94	465.208	152.699	382.093
69.95	465.066	152.689	382.246
69.96	464.924	152.678	382.398
69.97	464.782	152.667	382.551
69.98	464.64	152.656	382.704
69.99	464.498	152.646	382.856
70	464.356	152.635	383.009
70.01	464.215	152.624	383.162
70.02	464.073	152.613	383.314
70.03	463.931	152.602	383.467
70.04	463.79	152.591	383.619
70.05	463.648	152.58	383.772
70.06	463.507	152.569	383.925
70.07	463.365	152.558	384.077
70.08	463.224	152.547	384.23
70.09	463.083	152.535	384.382
70.1	462.941	152.524	384.535
70.11	462.8	152.513	384.687
70.12	462.659	152.501	384.84
70.13	462.518	152.49	384.992
70.14	462.377	152.479	385.145
70.15	462.236	152.467	385.297
70.16	462.095	152.456	385.45
70.17	461.954	152.444	385.602
70.18	461.813	152.432	385.755
70.19	461.672	152.421	385.907
70.2	461.531	152.409	386.059
70.21	461.391	152.397	386.212
70.22	461.25	152.386	386.364
70.23	461.11	152.374	386.517
70.24	460.969	152.362	386.669
70.25	460.829	152.35	386.821
70.26	460.688	152.338	386.974
70.27	460.548	152.326	387.126
70.28	460.407	152.314	387.278
70.29	460.267	152.302	387.431
70.3	460.127	152.29	387.583
70.31	459.987	152.278	387.735
70.32	459.847	152.266	387.888
70.33	459.707	152.253	388.04
70.34	459.567	152.241	388.192
70.35	459.427	152.229	388.344
70.36	459.287	152.216	388.497
70.37	459.147	152.204	388.649
70.38	459.007	152.192	388.801
70.39	458.868	152.179	388.953
70.4	458.728	152.167	389.105
70.41	458.588	152.154	389.258
70.42	458.449	152.141	389.41
70.43	458.309	152.129	389.562
70.44	458.17	152.116	389.714
70.45	458.031	152.103	389.866
70.46	457.891	152.091	390.018
70.47	457.752	152.078	390.17
70.48	457.613	152.065	390.322
70.49	457.474	152.052	390.474
70.5	457.334	152.039	390.626
70.51	457.195	152.026	390.778
70.52	457.056	152.013	390.931
70.53	456.917	152	391.083
70.54	456.778	151.987	391.235
70.55	456.64	151.974	391.387
70.56	456.501	151.961	391.538
70.57	456.362	151.947	391.69
70.58	456.223	151.934	391.842
70.59	456.085	151.921	391.994
70.6	455.946	151.908	392.146
70.61	455.808	151.894	392.298
70.62	455.669	151.881	392.45
70.63	455.531	151.867	392.602
70.64	455.392	151.854	392.754
70.65	455.254	151.84	392.906
70.66	455.116	151.827	393.057
70.67	454.978	151.813	393.209
70.68	454.84	151.799	393.361
70.69	454.701	151.786	393.513
70.7	454.563	151.772	393.665
70.71	454.425	151.758	393.816
70.72	454.287	151.744	393.968
70.73	454.15	151.73	394.12
70.74	454.012	151.716	394.272
70.75	453.874	151.703	394.423
70.76	453.736	151.689	394.575
70.77	453.599	151.675	394.727
70.78	453.461	151.66	394.879
70.79	453.324	151.646	395.03
70.8	453.186	151.632	395.182
70.81	453.049	151.618	395.333
70.82	452.911	151.604	395.485
70.83	452.774	151.589	395.637
70.84	452.637	151.575	395.788
70.85	452.499	151.561	395.94
70.86	452.362	151.546	396.091
70.87	452.225	151.532	396.243
70.88	452.088	151.517	396.394
70.89	451.951	151.503	396.546
70.9	451.814	151.488	396.697
70.91	451.677	151.474	396.849
70.92	451.54	151.459	397
70.93	451.404	151.444	397.152
70.94	451.267	151.43	397.303
70.95	451.13	151.415	397.455
70.96	450.994	151.4	397.606
70.97	450.857	151.385	397.758
70.98	450.721	151.37	397.909
70.99	450.584	151.356	398.06
71	450.448	151.341	398.212
71.01	450.311	151.326	398.363
71.02	450.175	151.311	398.514
71.03	450.039	151.295	398.666
71.04	449.903	151.28	398.817
71.05	449.767	151.265	398.968
71.06	449.63	151.25	399.12
71.07	449.494	151.235	399.271
71.08	449.359	151.219	399.422
71.09	449.223	151.204	399.573
71.1	449.087	151.189	399.724
71.11	448.951	151.173	399.876
71.12	448.815	151.158	400.027
71.13	448.68	151.143	400.178
71.14	448.544	151.127	400.329
71.15	448.408	151.111	400.48
71.16	448.273	151.096	400.631
71.17	448.137	151.08	400.782
71.18	448.002	151.065	400.934
71.19	447.867	151.049	401.085
71.2	447.731	151.033	401.236
71.21	447.596	151.017	401.387
71.22	447.461	151.001	401.538
71.23	447.326	150.986	401.689
71.24	447.191	150.97	401.84
71.25	447.056	150.954	401.991
71.26	446.921	150.938	402.142
71.27	446.786	150.922	402.293
71.28	446.651	150.906	402.443
71.29	446.516	150.89	402.594
71.3	446.381	150.873	402.745
71.31	446.247	150.857	402.896
71.32	446.112	150.841	403.047
71.33	445.977	150.825	403.198
71.34	445.843	150.808	403.349
71.35	445.708	150.792	403.499
71.36	445.574	150.776	403.65
71.37	445.44	150.759	403.801
71.38	445.305	150.743	403.952
71.39	445.171	150.726	404.103
71.4	445.037	150.71	404.253
71.41	444.903	150.693	404.404
71.42	444.769	150.677	404.555
71.43	444.635	150.66	404.705
71.44	444.501	150.643	404.856
71.45	444.367	150.627	405.007
71.46	444.233	150.61	405.157
71.47	444.099	150.593	405.308
71.48	443.965	150.576	405.458
71.49	443.832	150.559	405.609
71.5	443.698	150.542	405.76
71.51	443.564	150.526	405.91
71.52	443.431	150.509	406.061
71.53	443.297	150.492	406.211
71.54	443.164	150.474	406.362
71.55	443.031	150.457	406.512
71.56	442.897	150.44	406.663
71.57	442.764	150.423	406.813
71.58	442.631	150.406	406.963
71.59	442.498	150.389	407.114
71.6	442.364	150.371	407.264
71.61	442.231	150.354	407.415
71.62	442.098	150.337	407.565
71.63	441.966	150.319	407.715
71.64	441.833	150.302	407.866
71.65	441.7	150.284	408.016
71.66	441.567	150.267	408.166
71.67	441.434	150.249	408.316
71.68	441.302	150.232	408.467
71.69	441.169	150.214	408.617
71.7	441.037	150.196	408.767
71.71	440.904	150.179	408.917
71.72	440.772	150.161	409.068
71.73	440.639	150.143	409.218
71.74	440.507	150.125	409.368
71.75	440.375	150.107	409.518
71.76	440.243	150.089	409.668
71.77	440.11	150.071	409.818
71.78	439.978	150.053	409.968
71.79	439.846	150.035	410.118
71.8	439.714	150.017	410.268
71.81	439.582	149.999	410.418
71.82	439.45	149.981	410.568
71.83	439.319	149.963	410.718
71.84	439.187	149.945	410.868
71.85	439.055	149.927	411.018
71.86	438.924	149.908	411.168
71.87	438.792	149.89	411.318
71.88	438.66	149.872	411.468
71.89	438.529	149.853	411.618
71.9	438.397	149.835	411.768
71.91	438.266	149.816	411.918
71.92	438.135	149.798	412.067
71.93	438.004	149.779	412.217
71.94	437.872	149.761	412.367
71.95	437.741	149.742	412.517
71.96	437.61	149.724	412.666
71.97	437.479	149.705	412.816
71.98	437.348	149.686	412.966
71.99	437.217	149.667	413.116
72	437.086	149.649	413.265
72.01	436.955	149.63	413.415
72.02	436.825	149.611	413.564
72.03	436.694	149.592	413.714
72.04	436.563	149.573	413.864
72.05	436.433	149.554	414.013
72.06	436.302	149.535	414.163
72.07	436.172	149.516	414.312
72.08	436.041	149.497	414.462
72.09	435.911	149.478	414.611
72.1	435.781	149.459	414.761
72.11	435.65	149.439	414.91
72.12	435.52	149.42	415.06
72.13	435.39	149.401	415.209
72.14	435.26	149.382	415.359
72.15	435.13	149.362	415.508
72.16	435	149.343	415.657
72.17	434.87	149.323	415.807
72.18	434.74	149.304	415.956
72.19	434.61	149.285	416.105
72.2	434.48	149.265	416.255
72.21	434.351	149.245	416.404
72.22	434.221	149.226	416.553
72.23	434.091	149.206	416.702
72.24	433.962	149.187	416.852
72.25	433.832	149.167	417.001
72.26	433.703	149.147	417.15
72.27	433.574	149.127	417.299
72.28	433.444	149.108	417.448
72.29	433.315	149.088	417.597
72.3	433.186	149.068	417.746
72.31	433.057	149.048	417.895
72.32	432.928	149.028	418.044
72.33	432.799	149.008	418.193
72.34	432.67	148.988	418.342
72.35	432.541	148.968	418.491
72.36	432.412	148.948	418.64
72.37	432.283	148.928	418.789
72.38	432.154	148.907	418.938
72.39	432.026	148.887	419.087
72.4	431.897	148.867	419.236
72.41	431.768	148.847	419.385
72.42	431.64	148.826	419.534
72.43	431.511	148.806	419.683
72.44	431.383	148.786	419.831
72.45	431.255	148.765	419.98
72.46	431.126	148.745	420.129
72.47	430.998	148.724	420.278
72.48	430.87	148.704	420.426
72.49	430.742	148.683	420.575
72.5	430.614	148.663	420.724
72.51	430.485	148.642	420.873
72.52	430.357	148.621	421.021
72.53	430.23	148.601	421.17
72.54	430.102	148.58	421.318
72.55	429.974	148.559	421.467
72.56	429.846	148.538	421.616
72.57	429.718	148.517	421.764
72.58	429.591	148.497	421.913
72.59	429.463	148.476	422.061
72.6	429.336	148.455	422.21
72.61	429.208	148.434	422.358
72.62	429.081	148.413	422.506
72.63	428.953	148.392	422.655
72.64	428.826	148.371	422.803
72.65	428.699	148.35	422.952
72.66	428.572	148.328	423.1
72.67	428.445	148.307	423.248
72.68	428.317	148.286	423.397
72.69	428.19	148.265	423.545
72.7	428.063	148.243	423.693
72.71	427.937	148.222	423.841
72.72	427.81	148.201	423.99
72.73	427.683	148.179	424.138
72.74	427.556	148.158	424.286
72.75	427.429	148.136	424.434
72.76	427.303	148.115	424.582
72.77	427.176	148.093	424.73
72.78	427.05	148.072	424.879
72.79	426.923	148.05	425.027
72.8	426.797	148.029	425.175
72.81	426.67	148.007	425.323
72.82	426.544	147.985	425.471
72.83	426.418	147.963	425.619
72.84	426.292	147.942	425.767
72.85	426.166	147.92	425.915
72.86	426.04	147.898	426.062
72.87	425.914	147.876	426.21
72.88	425.788	147.854	426.358
72.89	425.662	147.832	426.506
72.9	425.536	147.81	426.654
72.91	425.41	147.788	426.802
72.92	425.284	147.766	426.95
72.93	425.159	147.744	427.097
72.94	425.033	147.722	427.245
72.95	424.907	147.7	427.393
72.96	424.782	147.678	427.54
72.97	424.656	147.655	427.688
72.98	424.531	147.633	427.836
72.99	424.406	147.611	427.983
73	424.28	147.589	428.131
73.01	424.155	147.566	428.279
73.02	424.03	147.544	428.426
73.03	423.905	147.521	428.574
73.04	423.78	147.499	428.721
73.05	423.655	147.477	428.869
73.06	423.53	147.454	429.016
73.07	423.405	147.431	429.164
73.08	423.28	147.409	429.311
73.09	423.155	147.386	429.459
73.1	423.03	147.364	429.606
73.11	422.906	147.341	429.753
73.12	422.781	147.318	429.901
73.13	422.657	147.295	430.048
73.14	422.532	147.273	430.195
73.15	422.408	147.25	430.343
73.16	422.283	147.227	430.49
73.17	422.159	147.204	430.637
73.18	422.035	147.181	430.784
73.19	421.91	147.158	430.931
73.2	421.786	147.135	431.079
73.21	421.662	147.112	431.226
73.22	421.538	147.089	431.373
73.23	421.414	147.066	431.52
73.24	421.29	147.043	431.667
73.25	421.166	147.02	431.814
73.26	421.042	146.997	431.961
73.27	420.919	146.973	432.108
73.28	420.795	146.95	432.255
73.29	420.671	146.927	432.402
73.3	420.548	146.904	432.549
73.31	420.424	146.88	432.696
73.32	420.3	146.857	432.843
73.33	420.177	146.834	432.989
73.34	420.054	146.81	433.136
73.35	419.93	146.787	433.283
73.36	419.807	146.763	433.43
73.37	419.684	146.74	433.577
73.38	419.561	146.716	433.723
73.39	419.437	146.692	433.87
73.4	419.314	146.669	434.017
73.41	419.191	146.645	434.163
73.42	419.068	146.621	434.31
73.43	418.946	146.598	434.457
73.44	418.823	146.574	434.603
73.45	418.7	146.55	434.75
73.46	418.577	146.526	434.896
73.47	418.455	146.502	435.043
73.48	418.332	146.478	435.19
73.49	418.209	146.455	435.336
73.5	418.087	146.431	435.482
73.51	417.965	146.407	435.629
73.52	417.842	146.383	435.775
73.53	417.72	146.359	435.922
73.54	417.598	146.334	436.068
73.55	417.475	146.31	436.214
73.56	417.353	146.286	436.361
73.57	417.231	146.262	436.507
73.58	417.109	146.238	436.653
73.59	416.987	146.214	436.799
73.6	416.865	146.189	436.946
73.61	416.743	146.165	437.092
73.62	416.621	146.141	437.238
73.63	416.5	146.116	437.384
73.64	416.378	146.092	437.53
73.65	416.256	146.067	437.676
73.66	416.135	146.043	437.822
73.67	416.013	146.018	437.968
73.68	415.892	145.994	438.114
73.69	415.77	145.969	438.26
73.7	415.649	145.945	438.406
73.71	415.527	145.92	438.552
73.72	415.406	145.896	438.698
73.73	415.285	145.871	438.844
73.74	415.164	145.846	438.99
73.75	415.043	145.821	439.136
73.76	414.922	145.797	439.282
73.77	414.801	145.772	439.428
73.78	414.68	145.747	439.573
73.79	414.559	145.722	439.719
73.8	414.438	145.697	439.865
73.81	414.317	145.672	440.01
73.82	414.197	145.647	440.156
73.83	414.076	145.622	440.302
73.84	413.955	145.597	440.447
73.85	413.835	145.572	440.593
73.86	413.714	145.547	440.739
73.87	413.594	145.522	440.884
73.88	413.473	145.497	441.03
73.89	413.353	145.472	441.175
73.9	413.233	145.446	441.321
73.91	413.113	145.421	441.466
73.92	412.993	145.396	441.612
73.93	412.872	145.371	441.757
73.94	412.752	145.345	441.902
73.95	412.632	145.32	442.048
73.96	412.512	145.295	442.193
73.97	412.393	145.269	442.338
73.98	412.273	145.244	442.484
73.99	412.153	145.218	442.629
74	412.033	145.193	442.774
74.01	411.914	145.167	442.919
74.02	411.794	145.142	443.064
74.03	411.675	145.116	443.209
74.04	411.555	145.09	443.355
74.05	411.436	145.065	443.5
74.06	411.316	145.039	443.645
74.07	411.197	145.013	443.79
74.08	411.078	144.988	443.935
74.09	410.959	144.962	444.08
74.1	410.839	144.936	444.225
74.11	410.72	144.91	444.37
74.12	410.601	144.884	444.515
74.13	410.482	144.858	444.659
74.14	410.363	144.832	444.804
74.15	410.244	144.806	444.949
74.16	410.126	144.78	445.094
74.17	410.007	144.754	445.239
74.18	409.888	144.728	445.384
74.19	409.77	144.702	445.528
74.2	409.651	144.676	445.673
74.21	409.532	144.65	445.818
74.22	409.414	144.624	445.962
74.23	409.296	144.598	446.107
74.24	409.177	144.571	446.251
74.25	409.059	144.545	446.396
74.26	408.941	144.519	446.541
74.27	408.822	144.492	446.685
74.28	408.704	144.466	446.83
74.29	408.586	144.44	446.974
74.3	408.468	144.413	447.119
74.31	408.35	144.387	447.263
74.32	408.232	144.36	447.407
74.33	408.114	144.334	447.552
74.34	407.997	144.307	447.696
74.35	407.879	144.281	447.84
74.36	407.761	144.254	447.985
74.37	407.643	144.228	448.129
74.38	407.526	144.201	448.273
74.39	407.408	144.174	448.417
74.4	407.291	144.148	448.561
74.41	407.173	144.121	448.706
74.42	407.056	144.094	448.85
74.43	406.939	144.067	448.994
74.44	406.822	144.041	449.138
74.45	406.704	144.014	449.282
74.46	406.587	143.987	449.426
74.47	406.47	143.96	449.57
74.48	406.353	143.933	449.714
74.49	406.236	143.906	449.858
74.5	406.119	143.879	450.002
74.51	406.002	143.852	450.146
74.52	405.885	143.825	450.289
74.53	405.769	143.798	450.433
74.54	405.652	143.771	450.577
74.55	405.535	143.744	450.721
74.56	405.419	143.717	450.865
74.57	405.302	143.689	451.008
74.58	405.186	143.662	451.152
74.59	405.069	143.635	451.296
74.6	404.953	143.608	451.439
74.61	404.837	143.58	451.583
74.62	404.72	143.553	451.726
74.63	404.604	143.526	451.87
74.64	404.488	143.498	452.014
74.65	404.372	143.471	452.157
74.66	404.256	143.443	452.301
74.67	404.14	143.416	452.444
74.68	404.024	143.388	452.587
74.69	403.908	143.361	452.731
74.7	403.792	143.333	452.874
74.71	403.677	143.306	453.017
74.72	403.561	143.278	453.161
74.73	403.445	143.251	453.304
74.74	403.33	143.223	453.447
74.75	403.214	143.195	453.591
74.76	403.099	143.168	453.734
74.77	402.983	143.14	453.877
74.78	402.868	143.112	454.02
74.79	402.753	143.084	454.163
74.8	402.637	143.056	454.306
74.81	402.522	143.029	454.449
74.82	402.407	143.001	454.592
74.83	402.292	142.973	454.735
74.84	402.177	142.945	454.878
74.85	402.062	142.917	455.021
74.86	401.947	142.889	455.164
74.87	401.832	142.861	455.307
74.88	401.717	142.833	455.45
74.89	401.603	142.805	455.593
74.9	401.488	142.777	455.736
74.91	401.373	142.748	455.878
74.92	401.259	142.72	456.021
74.93	401.144	142.692	456.164
74.94	401.03	142.664	456.306
74.95	400.915	142.636	456.449
74.96	400.801	142.607	456.592
74.97	400.687	142.579	456.734
74.98	400.572	142.551	456.877
74.99	400.458	142.522	457.02
75	400.344	142.494	457.162
75.01	400.23	142.466	457.305
75.02	400.116	142.437	457.447
75.03	400.002	142.409	457.589
75.04	399.888	142.38	457.732
75.05	399.774	142.352	457.874
75.06	399.66	142.323	458.017
75.07	399.546	142.295	458.159
75.08	399.433	142.266	458.301
75.09	399.319	142.237	458.443
75.1	399.205	142.209	458.586
75.11	399.092	142.18	458.728
75.12	398.978	142.151	458.87
75.13	398.865	142.123	459.012
75.14	398.752	142.094	459.154
75.15	398.638	142.065	459.296
75.16	398.525	142.036	459.439
75.17	398.412	142.008	459.581
75.18	398.299	141.979	459.723
75.19	398.186	141.95	459.865
75.2	398.073	141.921	460.006
75.21	397.96	141.892	460.148
75.22	397.847	141.863	460.29
75.23	397.734	141.834	460.432
75.24	397.621	141.805	460.574
75.25	397.508	141.776	460.716
75.26	397.395	141.747	460.858
75.27	397.283	141.718	460.999
75.28	397.17	141.689	461.141
75.29	397.058	141.66	461.283
75.3	396.945	141.63	461.424
75.31	396.833	141.601	461.566
75.32	396.72	141.572	461.708
75.33	396.608	141.543	461.849
75.34	396.496	141.514	461.991
75.35	396.383	141.484	462.132
75.36	396.271	141.455	462.274
75.37	396.159	141.426	462.415
75.38	396.047	141.396	462.557
75.39	395.935	141.367	462.698
75.4	395.823	141.337	462.839
75.41	395.711	141.308	462.981
75.42	395.599	141.278	463.122
75.43	395.488	141.249	463.263
75.44	395.376	141.219	463.405
75.45	395.264	141.19	463.546
75.46	395.153	141.16	463.687
75.47	395.041	141.131	463.828
75.48	394.93	141.101	463.969
75.49	394.818	141.071	464.11
75.5	394.707	141.042	464.251
75.51	394.595	141.012	464.392
75.52	394.484	140.982	464.533
75.53	394.373	140.953	464.674
75.54	394.262	140.923	464.815
75.55	394.151	140.893	464.956
75.56	394.04	140.863	465.097
75.57	393.929	140.833	465.238
75.58	393.818	140.803	465.379
75.59	393.707	140.774	465.52
75.6	393.596	140.744	465.661
75.61	393.485	140.714	465.801
75.62	393.374	140.684	465.942
75.63	393.264	140.654	466.083
75.64	393.153	140.624	466.223
75.65	393.042	140.594	466.364
75.66	392.932	140.564	466.505
75.67	392.821	140.533	466.645
75.68	392.711	140.503	466.786
75.69	392.601	140.473	466.926
75.7	392.49	140.443	467.067
75.71	392.38	140.413	467.207
75.72	392.27	140.383	467.347
75.73	392.16	140.352	467.488
75.74	392.05	140.322	467.628
75.75	391.94	140.292	467.769
75.76	391.83	140.261	467.909
75.77	391.72	140.231	468.049
75.78	391.61	140.201	468.189
75.79	391.5	140.17	468.329
75.8	391.39	140.14	468.47
75.81	391.281	140.11	468.61
75.82	391.171	140.079	468.75
75.83	391.061	140.049	468.89
75.84	390.952	140.018	469.03
75.85	390.842	139.987	469.17
75.86	390.733	139.957	469.31
75.87	390.624	139.926	469.45
75.88	390.514	139.896	469.59
75.89	390.405	139.865	469.73
75.9	390.296	139.834	469.87
75.91	390.187	139.804	470.01
75.92	390.078	139.773	470.149
75.93	389.969	139.742	470.289
75.94	389.86	139.712	470.429
75.95	389.751	139.681	470.569
75.96	389.642	139.65	470.708
75.97	389.533	139.619	470.848
75.98	389.424	139.588	470.988
75.99	389.315	139.557	471.127
76	389.207	139.527	471.267
76.01	389.098	139.496	471.406
76.02	388.99	139.465	471.546
76.03	388.881	139.434	471.685
76.04	388.773	139.403	471.825
76.05	388.664	139.372	471.964
76.06	388.556	139.341	472.103
76.07	388.448	139.31	472.243
76.08	388.339	139.279	472.382
76.09	388.231	139.247	472.521
76.1	388.123	139.216	472.661
76.11	388.015	139.185	472.8
76.12	387.907	139.154	472.939
76.13	387.799	139.123	473.078
76.14	387.691	139.092	473.217
76.15	387.583	139.06	473.356
76.16	387.476	139.029	473.495
76.17	387.368	138.998	473.634
76.18	387.26	138.967	473.773
76.19	387.152	138.935	473.912
76.2	387.045	138.904	474.051
76.21	386.937	138.872	474.19
76.22	386.83	138.841	474.329
76.23	386.722	138.81	474.468
76.24	386.615	138.778	474.607
76.25	386.508	138.747	474.745
76.26	386.401	138.715	474.884
76.27	386.293	138.684	475.023
76.28	386.186	138.652	475.162
76.29	386.079	138.621	475.3
76.3	385.972	138.589	475.439
76.31	385.865	138.557	475.577
76.32	385.758	138.526	475.716
76.33	385.651	138.494	475.855
76.34	385.544	138.462	475.993
76.35	385.438	138.431	476.132
76.36	385.331	138.399	476.27
76.37	385.224	138.367	476.408
76.38	385.118	138.336	476.547
76.39	385.011	138.304	476.685
76.4	384.905	138.272	476.823
76.41	384.798	138.24	476.962
76.42	384.692	138.208	477.1
76.43	384.586	138.176	477.238
76.44	384.479	138.144	477.376
76.45	384.373	138.113	477.514
76.46	384.267	138.081	477.653
76.47	384.161	138.049	477.791
76.48	384.055	138.017	477.929
76.49	383.949	137.985	478.067
76.5	383.843	137.953	478.205
76.51	383.737	137.921	478.343
76.52	383.631	137.889	478.481
76.53	383.525	137.856	478.618
76.54	383.419	137.824	478.756
76.55	383.314	137.792	478.894
76.56	383.208	137.76	479.032
76.57	383.102	137.728	479.17
76.58	382.997	137.696	479.307
76.59	382.891	137.663	479.445
76.6	382.786	137.631	479.583
76.61	382.681	137.599	479.72
76.62	382.575	137.567	479.858
76.63	382.47	137.534	479.996
76.64	382.365	137.502	480.133
76.65	382.26	137.47	480.271
76.66	382.155	137.437	480.408
76.67	382.05	137.405	480.545
76.68	381.945	137.372	480.683
76.69	381.84	137.34	480.82
76.7	381.735	137.308	480.958
76.71	381.63	137.275	481.095
76.72	381.525	137.243	481.232
76.73	381.42	137.21	481.369
76.74	381.316	137.178	481.507
76.75	381.211	137.145	481.644
76.76	381.107	137.112	481.781
76.77	381.002	137.08	481.918
76.78	380.898	137.047	482.055
76.79	380.793	137.015	482.192
76.8	380.689	136.982	482.329
76.81	380.585	136.949	482.466
76.82	380.48	136.916	482.603
76.83	380.376	136.884	482.74
76.84	380.272	136.851	482.877
76.85	380.168	136.818	483.014
76.86	380.064	136.785	483.151
76.87	379.96	136.753	483.287
76.88	379.856	136.72	483.424
76.89	379.752	136.687	483.561
76.9	379.648	136.654	483.698
76.91	379.545	136.621	483.834
76.92	379.441	136.588	483.971
76.93	379.337	136.555	484.107
76.94	379.234	136.522	484.244
76.95	379.13	136.489	484.38
76.96	379.027	136.456	484.517
76.97	378.923	136.423	484.653
76.98	378.82	136.39	484.79
76.99	378.716	136.357	484.926
77	378.613	136.324	485.063
77.01	378.51	136.291	485.199
77.02	378.407	136.258	485.335
77.03	378.304	136.225	485.471
77.04	378.201	136.192	485.608
77.05	378.098	136.159	485.744
77.06	377.995	136.125	485.88
77.07	377.892	136.092	486.016
77.08	377.789	136.059	486.152
77.09	377.686	136.026	486.288
77.1	377.583	135.992	486.424
77.11	377.481	135.959	486.56
77.12	377.378	135.926	486.696
77.13	377.275	135.892	486.832
77.14	377.173	135.859	486.968
77.15	377.07	135.826	487.104
77.16	376.968	135.792	487.24
77.17	376.866	135.759	487.376
77.18	376.763	135.725	487.511
77.19	376.661	135.692	487.647
77.2	376.559	135.659	487.783
77.21	376.457	135.625	487.918
77.22	376.354	135.592	488.054
77.23	376.252	135.558	488.19
77.24	376.15	135.524	488.325
77.25	376.048	135.491	488.461
77.26	375.946	135.457	488.596
77.27	375.845	135.424	488.732
77.28	375.743	135.39	488.867
77.29	375.641	135.356	489.002
77.3	375.539	135.323	489.138
77.31	375.438	135.289	489.273
77.32	375.336	135.255	489.408
77.33	375.235	135.222	489.544
77.34	375.133	135.188	489.679
77.35	375.032	135.154	489.814
77.36	374.93	135.12	489.949
77.37	374.829	135.087	490.084
77.38	374.728	135.053	490.219
77.39	374.627	135.019	490.355
77.4	374.525	134.985	490.49
77.41	374.424	134.951	490.625
77.42	374.323	134.917	490.759
77.43	374.222	134.883	490.894
77.44	374.121	134.849	491.029
77.45	374.02	134.815	491.164
77.46	373.92	134.782	491.299
77.47	373.819	134.748	491.434
77.48	373.718	134.714	491.568
77.49	373.617	134.679	491.703
77.5	373.517	134.645	491.838
77.51	373.416	134.611	491.973
77.52	373.316	134.577	492.107
77.53	373.215	134.543	492.242
77.54	373.115	134.509	492.376
77.55	373.014	134.475	492.511
77.56	372.914	134.441	492.645
77.57	372.814	134.407	492.78
77.58	372.713	134.372	492.914
77.59	372.613	134.338	493.048
77.6	372.513	134.304	493.183
77.61	372.413	134.27	493.317
77.62	372.313	134.236	493.451
77.63	372.213	134.201	493.586
77.64	372.113	134.167	493.72
77.65	372.013	134.133	493.854
77.66	371.914	134.098	493.988
77.67	371.814	134.064	494.122
77.68	371.714	134.03	494.256
77.69	371.615	133.995	494.39
77.7	371.515	133.961	494.524
77.71	371.415	133.926	494.658
77.72	371.316	133.892	494.792
77.73	371.216	133.857	494.926
77.74	371.117	133.823	495.06
77.75	371.018	133.788	495.194
77.76	370.919	133.754	495.328
77.77	370.819	133.719	495.461
77.78	370.72	133.685	495.595
77.79	370.621	133.65	495.729
77.8	370.522	133.616	495.862
77.81	370.423	133.581	495.996
77.82	370.324	133.546	496.13
77.83	370.225	133.512	496.263
77.84	370.126	133.477	496.397
77.85	370.027	133.443	496.53
77.86	369.929	133.408	496.664
77.87	369.83	133.373	496.797
77.88	369.731	133.338	496.93
77.89	369.633	133.304	497.064
77.9	369.534	133.269	497.197
77.91	369.436	133.234	497.33
77.92	369.337	133.199	497.463
77.93	369.239	133.165	497.597
77.94	369.14	133.13	497.73
77.95	369.042	133.095	497.863
77.96	368.944	133.06	497.996
77.97	368.846	133.025	498.129
77.98	368.748	132.99	498.262
77.99	368.65	132.955	498.395
78	368.552	132.92	498.528
78.01	368.454	132.885	498.661
78.02	368.356	132.851	498.794
78.03	368.258	132.816	498.927
78.04	368.16	132.781	499.06
78.05	368.062	132.746	499.192
78.06	367.964	132.711	499.325
78.07	367.867	132.675	499.458
78.08	367.769	132.64	499.59
78.09	367.672	132.605	499.723
78.1	367.574	132.57	499.856
78.11	367.477	132.535	499.988
78.12	367.379	132.5	500.121
78.13	367.282	132.465	500.253
78.14	367.185	132.43	500.386
78.15	367.087	132.394	500.518
78.16	366.99	132.359	500.651
78.17	366.893	132.324	500.783
78.18	366.796	132.289	500.915
78.19	366.699	132.254	501.048
78.2	366.602	132.218	501.18
78.21	366.505	132.183	501.312
78.22	366.408	132.148	501.444
78.23	366.311	132.112	501.576
78.24	366.214	132.077	501.708
78.25	366.118	132.042	501.841
78.26	366.021	132.006	501.973
78.27	365.924	131.971	502.105
78.28	365.828	131.936	502.237
78.29	365.731	131.9	502.369
78.3	365.635	131.865	502.5
78.31	365.538	131.829	502.632
78.32	365.442	131.794	502.764
78.33	365.346	131.759	502.896
78.34	365.249	131.723	503.028
78.35	365.153	131.688	503.159
78.36	365.057	131.652	503.291
78.37	364.961	131.616	503.423
78.38	364.865	131.581	503.554
78.39	364.769	131.545	503.686
78.4	364.673	131.51	503.817
78.41	364.577	131.474	503.949
78.42	364.481	131.439	504.08
78.43	364.385	131.403	504.212
78.44	364.289	131.367	504.343
78.45	364.194	131.332	504.475
78.46	364.098	131.296	504.606
78.47	364.002	131.26	504.737
78.48	363.907	131.225	504.869
78.49	363.811	131.189	505
78.5	363.716	131.153	505.131
78.51	363.62	131.117	505.262
78.52	363.525	131.082	505.393
78.53	363.43	131.046	505.524
